report_year,utility_id_ferc1,utility_name_ferc1,seller_name,,Demand Charges,Average Monthly Billing Demand (MW),Energy Charges,Energy Purchased (MWh),Other Charges,purchase_type_code,Total Settlemrent ($),state,Demand Price ($/monthly avg MW),Energy Price ($/MWh)
2010,183,PACIFIC GAS AND ELECTRIC COMPANY,broker/management and other,,,,1304413,,,OS,1304413,CA,,
2010,183,PACIFIC GAS AND ELECTRIC COMPANY,ufe,,,,,-80053,,OS,,CA,,0
2010,183,PACIFIC GAS AND ELECTRIC COMPANY,california independent system operator,,,,741949363,,,OS,741949363,CA,,
2010,183,PACIFIC GAS AND ELECTRIC COMPANY,miscellaneous items,,,,13378758,,,,13378758,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,qualifying facilities (qf's),,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,thermal: biomass,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,burney forest products,,5557954,24,12228060,215442,,LU,17786014,CA,231581.4167,56.75801376
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,collins pine,,720067,5.5,1855207,32193,,LU,2575274,CA,130921.2727,57.62765197
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,covanta mendota l. p.,,4792437,22,9595628,166813,,LU,14388065,CA,217838.0455,57.52326258
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"dg fairhaven power, llc",,2356054,16,4443687,111517,,LU,6799741,CA,147253.375,39.84761965
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,hl power,,3586647,20,6121671,153788,,LU,9708318,CA,179332.35,39.80590813
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"ogden power pacific, inc. (burney)",,,9.75,,,,LU,,CA,0,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"ogden power pacific, inc. (mt. lassen)",,1165874,10.5,1288165,31417,,LU,2454039,CA,111035.619,41.00216443
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"ogden power pacific, inc. (oroville)",,26719,16.5,10413529,117522,,LU,10440248,CA,1619.333333,88.60918807
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,pacific-ultrapower chinese station,,3083148,19.8,7709980,136327,,LU,10793128,CA,155714.5455,56.55504779
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,rio bravo fresno,,4882275,23.5,11321355,198554,,LU,16203630,CA,207756.383,57.01902253
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,rio bravo rocklin,,4970968,22,10716013,187370,,LU,15686981,CA,225953.0909,57.19172226
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,sierra pacific ind. (burney),,1705089,9.5,5471910,86429,,LU,7176999,CA,179483.0526,63.31104143
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,sierra pacific ind. (lincoln),,1115742,4.98,3510054,56593,,LU,4625796,CA,224044.5783,62.022759
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,sierra pacific ind. (quincy),,2452405,12.5,8186138,132950,,LU,10638543,CA,196192.4,61.57305754
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,sierra pacific ind.(susanville),,,9.842,,,,LU,,CA,0,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,thermal energy dev. corp.,,3103018,13,9110566,158209,,LU,12213584,CA,238693.6923,57.58563672
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,eel river power llc,,,0,8301475,90370,,LU,8301475,CA,,91.8609605
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,wheelabrator shasta,,9031502,49.68,22114683,391367,,LU,31146185,CA,181793.5185,56.50625372
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,thermal: enhanced oil recovery,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,aera energy llc. (coalinga),,61225,0,555930,13146,,LU,617155,CA,,42.28890917
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,aera energy llc. (n. midway sunset),,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,aera energy llc. (oxford),,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,aera energy llc. (s. belridge),,84924,0,651985,15758,,LU,736909,CA,,41.37485722
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,badger creek limited,,5594130,42,7309478,172126,,LU,12903608,CA,133193.5714,42.46585641
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,bear mountain limited,,10117328,42,12821561,302568,,LU,22938889,CA,240888.7619,42.37579982
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,berry petroleum company,,1384669,9.8,3873978,93633,,LU,5258647,CA,141292.7551,41.37406684
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,chalk cliff limited,,3820250,42,14638072,351324,,LU,18458322,CA,90958.33333,41.66544842
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron usa (coalinga),,147713,0,1744614,42922,,LU,1892327,CA,,40.64614883
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron usa (cymric),,280532,0,2316600,56336,,LU,2597132,CA,,41.12113036
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron usa (eastridge),,88325,0,1386974,33645,,LU,1475299,CA,,41.22377768
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron usa (taft/cadet),,76728,0,733720,17617,,LU,810448,CA,,41.64840779
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,coalinga cogeneration company,,1655771,33,13123336,318836,,LU,14779107,CA,50174.87879,41.16014503
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,western power & steam inc,,2640816,29,8970229,216384,,LU,11611045,CA,91062.62069,41.45513994
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,double,,,,3931211,,1678600,,5609811,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,high sierra limited,,3918788,47,1687414,38257,,LU,5606202,CA,83378.46809,44.10732676
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,kern front limited,,3918788,47,1687454,38283,,LU,5606242,CA,83378.46809,44.07841601
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,live oak limited,,9833872,42,14377918,346547,,LU,24211790,CA,234139.8095,41.48908517
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,mckittrick limited,,8732429,42,14225906,340195,,LU,22958335,CA,207914.9762,41.81691677
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,midset cogen. co.,,5008021,0,12360716,299478,,LU,17368737,CA,,41.27420378
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,plains exploration and production comp,,51812,0,471757,11451,,LU,523569,CA,,41.19788665
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,plains exploration and production comp,,19403,0,211808,5108,,LU,231211,CA,,41.46593579
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,salinas river cogen co,,4950818,0,11300201,274520,,LU,16251019,CA,,41.163489
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,sargent canyon cogeration company,,4888284,0,11459467,276666,,LU,16347751,CA,,41.41986005
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron u.s.a. inc. (fee a),,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron u.s.a inc. (fee c),,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron u.s.a. inc. (se kern river),,664950,0,5178018,123124,,LU,5842968,CA,,42.05531009
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,thermal: cogeneration,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,altamont cogeneration corp.,,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,calpine king city cogen.,,24423677,111,26082630,596709,,LU,50506307,CA,220033.1261,43.71080376
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,calpine monterey cogen inc.,,,20.9,,,,LU,,CA,0,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"calpine gilroy cogen, l.p.",,20700000,0,-66458,,,LU,20633542,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,cardinal cogen,,879529,0,6899173,166781,,LU,7778702,CA,,41.36666047
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,graphic packaging int'l (blue grass),,616454,0,6109271,148166,,LU,6725725,CA,,41.23261072
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,crockett cogen,,54088066,240,77015935,1859974,,LU,131104001,CA,225366.9417,41.40699547
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"sanger power, l.l.c.",,8351765,38,6422999,132096,,LU,14774764,CA,219783.2895,48.62372063
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,fresno cogeneration corporation,,7317638,33,460685,8976,,LU,7778323,CA,221746.6061,51.32408645
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,frito lay cogen,,3266,0,28423,687,,LU,31689,CA,,41.37263464
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,gatx/calpine cogen-agnews inc.,,5818487,24,8061593,191000,,LU,13880080,CA,242436.9583,42.20729319
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,greenleaf unit #1,,9766921,49.2,9319054,209768,,LU,19085975,CA,198514.6545,44.42552725
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,greenleaf unit #2,,10075909,49.2,12875101,303741,,LU,22951010,CA,204794.8984,42.38841974
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,martinez cogen limited partnership,,5424324,10,7934946,193699,,LU,13359270,CA,542432.4,40.96534314
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,napa state hospital,,338,0,15615,379,,LU,15953,CA,,41.2005277
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,occidental of elk hills,,48,0,825,21,,LU,873,CA,,39.28571429
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,oildale energy llc,,6460350,29,13686624,330610,,LU,20146974,CA,222770.6897,41.39809443
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,oroville cogen,,1326842,7.5,489398,9716,,LU,1816240,CA,176912.2667,50.370317
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"pe - berkeley, inc.",,4618204,22.47,8140333,196501,,LU,12758537,CA,205527.5478,41.42642022
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"pe - kes kingsburg,llc",,8632546,34.5,4509793,95627,,LU,13142339,CA,250218.7246,47.16024763
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,rhodia inc. (rhone- poulenc),,3499,0,27469,648,,LU,30968,CA,,42.3904321
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"ripon cogeneration, llc",,8612066,42,5351978,124541,,LU,13964044,CA,205049.1905,42.97362314
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,saint agnes med. ctr,,1145,0,6789,166,,LU,7934,CA,,40.89759036
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,san joaquin power company,,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,san jose cogen,,75,0,6579,172,,LU,6654,CA,,38.25
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,sri international,,40651,0,291795,7117,,LU,332446,CA,,40.99971898
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,conocophillips company,,150581,0,1380418,33337,,LU,1530999,CA,,41.40798512
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,united airlines (cogen),,4804848,25.65,7829313,195433,,LU,12634161,CA,187323.5088,40.0613663
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,wheelabrator lassen inc.,,5406000,42,503040,13095,,LU,5909040,CA,128714.2857,38.41466208
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,yuba city cogen,,10702629,46,6052184,124060,,LU,16754813,CA,232665.8478,48.78433016
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,thermal: waste to energy,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,waste management renewable energy,,219206,0,2496106,43284,,LU,2715312,CA,,57.66809907
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,ebmud (oakland),,27162,0,186287,4476,,LU,213449,CA,,41.61907954
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,gas recovery sys. (american cyn),,6697,0.836,275504,4598,,LU,282201,CA,8010.76555,59.91822532
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,gas recovery sys. (guadalupe),,289037,1.443,1020266,17827,,LU,1309303,CA,200302.8413,57.23150278
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,gas recovery sys. (menlo park),,113323,0.95,433463,7520,,LU,546786,CA,119287.3684,57.64135638
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,gas recovery sys. (newby island 1),,,1.73,,,,LU,,CA,0,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,gas recovery sys. (newby island 2),,98050,1.94,824753,13939,,LU,922803,CA,50541.23711,59.1687352
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,gwf power systems inc. #1,,3695036,16,8026220,140836,,LU,11721256,CA,230939.75,56.98983215
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,gwf power systems inc. #2,,3766051,16,8830574,152961,,LU,12596625,CA,235378.1875,57.73088565
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,gwf power systems inc. #3,,3706416,16,8143501,144226,,LU,11849917,CA,231651,56.46347399
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,gwf power systems inc. #4,,3548429,16,8584422,148158,,LU,12132851,CA,221776.8125,57.94099542
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,gwf power systems inc. #5,,3853406,16,8685750,149466,,LU,12539156,CA,240837.875,58.11187829
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,hanford l.p.,,2397030,22,5660861,84705,,LU,8057891,CA,108955.9091,66.83030518
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,monterey regional waste mgmt dist.,,353610,1.15,3023590,38031,,LU,3377200,CA,307486.9565,79.50329994
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,monterey regional water,,869,0,10441,255,,LU,11310,CA,,40.94509804
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"covanta power pacific, stockton",,21818,0,189466,4607,,LU,211284,CA,,41.12567832
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,palo alto landfill,,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,stanislaus waste energy co.,,527203,16.5,5262439,127280,,LU,5789642,CA,31951.69697,41.34537241
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,thermal: coal,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,air products manufacturing corporation,,2955727,0,22817188,297896,,LU,25772915,CA,,76.59447592
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,mt.poso cogeneration co.,,,0,12395003,135958,,LU,12395003,CA,,91.16788273
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,rio bravo poso,,7099020,30,13773012,219448,,LU,20872032,CA,236634,62.76207575
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,renewable: geothermal,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,amedee geothermal venture 1,,8541,0,108485,2699,,LU,117026,CA,,40.19451649
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,renewable: hydro,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,baker station associates l.p.,,37557,0,122353,2924,,LU,159910,CA,,41.84439124
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,el dorado (montgomery ck),,191908,0,759655,11283,,LU,951563,CA,,67.3273952
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,friant power authority,,2744251,0,7023664,121309,,LU,9767915,CA,,57.89895226
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,eif haypress llc (lwr),,341446,0,900477,14334,,LU,1241923,CA,,62.82105483
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,eif haypress llc (mdl),,383962,0,950121,15309,,LU,1334083,CA,,62.06290417
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,humboldt bay mwd,,28882,0,357102,5794,,LU,385984,CA,,61.63306869
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"hypower, inc.",,751332,0,2121960,55660,,LU,2873292,CA,,38.12360762
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,indian valley hydro,,29075,0,205506,4364,,LU,234581,CA,,47.09120073
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,kern hydro (olcese),,310347,0,3024810,51189,,LU,3335157,CA,,59.09101565
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,madera-chowchilla water and power auth,,112811,0,273931,4447,,LU,386742,CA,,61.59905554
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,malacha hydro l.p.,,2983799,0,7031214,103802,,LU,10015013,CA,,67.73678735
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,mega renewables (bidwell ditch),,171225,0,392513,9490,,LU,563738,CA,,41.36069547
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,mega renewables (hatchet crk),,412928,0,1040189,24627,,LU,1453117,CA,,42.23774719
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,mega renewables (roaring crk),,133736,0,359140,8478,,LU,492876,CA,,42.36140599
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,merced id (parker),,52767,0,347109,8124,,LU,399876,CA,,42.72636632
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,monterey cty water res agency,,105697,0,708463,16782,,LU,814160,CA,,42.21564772
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,nelson creek power inc.,,64605,0,270082,3952,,LU,334687,CA,,68.34058704
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,nevada irrigation district/bowman hyro,,344766,0,1011068,17227,,LU,1355834,CA,,58.6908922
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,norman ross burgess,,44683,0,304957,7173,,LU,349640,CA,,42.51456852
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,olsen power partners,,261423,0,650884,15334,,LU,912307,CA,,42.447111
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,orange cove irrigation dist.,,73917,0,206321,3540,,LU,280238,CA,,58.28276836
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,rock creek l.p.,,83244,0,426839,5989,,LU,510083,CA,,71.27049591
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,snow mountain hydro llc (ponderosa bai,,81633,0,225962,3709,,LU,307595,CA,,60.92262065
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,snow mountain hydro llc (cove),,306447,0,1307248,19610,,LU,1613695,CA,,66.66231515
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,snow mountain hydro llc (burney creek),,153253,0,552210,8243,,LU,705463,CA,,66.99138663
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,south san joaquin id (frankenheimer),,91781,0,623986,14676,,LU,715767,CA,,42.51744345
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,south san joaquin id (woodward),,37352,0,243489,5716,,LU,280841,CA,,42.59779566
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,sts hydropower ltd. (kanaka),,42926,0,216268,3057,,LU,259194,CA,,70.74517501
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,sts hydropower ltd. (kekawaka),,22315,0,384193,9161,,LU,406508,CA,,41.93788888
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,tko power (south bear creek),,82033,0,507409,7152,,LU,589442,CA,,70.94644855
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,tri-dam authority,,2593450,15,5206301,124840,,LU,7799751,CA,172896.6667,41.70378885
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,yolo county flood & wcd,,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,yuba county water (deadwood creek),,89043,0,372016,5385,,LU,461059,CA,,69.08375116
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,misc. charges for various irrigation,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,districts,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,renewable: wind,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,altamont energy corp,,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,altamont midway ltd.,,160057,0,411624,9660,,LU,571681,CA,,42.61118012
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,altamont power llc (partners 1),,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,altamont power llc (partners 2),,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,altamont power llc (3-4 ),,99672,0,382771,6639,,LU,482443,CA,,57.65491791
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,altamont power llc (4-4),,438220,0,1665788,29170,,LU,2104008,CA,,57.10620501
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,altamont power llc (6-4),,383251,0,1393768,24120,,LU,1777019,CA,,57.78474295
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,renewable: wind,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (10 mw),,316743,0,17953,27885,,LU,334696,CA,,0.643822844
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (100 mw - a),,1380700,0,4288914,74275,,LU,5669614,CA,,57.74370919
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (100 mw - c),,182447,0,527660,9069,,LU,710107,CA,,58.1828206
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (100 mw - d),,274633,0,906465,15506,,LU,1181098,CA,,58.45898362
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (110 mw),,3235186,0,11734824,197141,,LU,14970010,CA,,59.52503031
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (23.8 mw),,214633,0,914822,15283,,LU,1129455,CA,,59.85879736
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (5.9 mw),,200893,0,601311,10458,,LU,802204,CA,,57.49770511
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (70 mw - b),,231473,0,703246,11312,,LU,934719,CA,,62.16814003
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (70 mw - c),,465794,0,1324847,23957,,LU,1790641,CA,,55.30103936
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (70 mw - d),,18777,0,57007,917,,LU,75784,CA,,62.16684842
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (70 mw),,1426506,0,4533762,73461,,LU,5960268,CA,,61.71658431
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,international turbine research,,631753,0,1422306,24364,,LU,2054059,CA,,58.37736004
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,j.v.enterprise,,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,northwind energy,,212377,0,759157,13132,,LU,971534,CA,,57.80970149
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,patterson pass wind farm llc,,545047,0,1840241,31532,,LU,2385288,CA,,58.36106178
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,sea west energy group,,122385,0,373481,8782,,LU,495866,CA,,42.52801184
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"tres vaqueros wind farms, llc",,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,non ctc eligible (qf so1 contracts),,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,thermal: biomass,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,sierra pacific ind. (anderson),,88692,0,261632,4325,,LU,350324,CA,,60.49294798
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,sierra pacific ind.(sonora),,300251,0,293012,4375,,LU,593263,CA,,66.97417143
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,thermal: enhanced oil recovery,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,berry petroleum cogen,,4700491,33.5,10696024,257978,,LU,15396515,CA,140313.1642,41.4609928
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron u.s.a. inc. (north midway),,66235,0,550128,13852,,LU,616363,CA,,39.71469824
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,thermal: cogeneration,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron richmond refinery,,,0,1044606,28667,,LU,1044606,CA,,36.43932047
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,ucsf,,2960,0,264379,6617,,LU,267339,CA,,39.95451111
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,small power producers - renewable,,,0,,,,,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"american energy, inc. (san luis bypas",,3,0,3,,,LU,6,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"american energy, inc. ( wolfsen bypass",,8557,0,49336,1136,,LU,57893,CA,,43.42957746
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,arbuckle mountain hydro,,5964,0,19330,461,,LU,25294,CA,,41.93058568
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,bailey creek ranch,,10485,0,88093,2073,,LU,98578,CA,,42.49541727
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,browns valley irrigation district,,21533,0,203547,4815,,LU,225080,CA,,42.27352025
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,calaveras yuba hydro #1,,2022,0,13263,316,,LU,15285,CA,,41.97151899
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,calaveras yuba hydro #2,,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,calaveras yuba hydro #3,,1059,0,6700,159,,LU,7759,CA,,42.13836478
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,canal creek power plant (reta),,15033,0,94719,2194,,LU,109752,CA,,43.17183227
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,charcoal ravine,,137,0,1874,44,,LU,2011,CA,,42.59090909
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,city of watsonville,,65,0,3284,79,,LU,3349,CA,,41.56962025
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,"covanta power pacific, stockton",,21818,0,189466,4607,,LU,211284,CA,,41.12567832
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,david o. harde,,,0,,,,LU,,CA,,
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,digger creek ranch,,23183,0,220208,3743,,LU,243391,CA,,58.83195298
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,donald r. chenoweth,,1,0,29,1,,LU,30,CA,,29
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,e j m mcfadden,,1848,0,23072,380,,LU,24920,CA,,60.71578947
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,eagle hydro,,15729,0,186861,3069,,LU,202590,CA,,60.88660802
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,eric and debbie wattenburg,,2658,0,17867,321,,LU,20525,CA,,55.66043614
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,fairfield power plant (papazian),,10014,0,65313,1537,,LU,75327,CA,,42.49381913
2011,183,PACIFIC GAS AND ELECTRIC COMPANY,far west power corporation,,1181,0,5175,122,,LU,6356,CA,,42.41803279
